Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
08/04/2020,40,40.25,39.56,38.5,38.57,38.33,38.75,39,38,35.8,34,30,26,35.11,32.56,30.56,31.11,31.67,29.89,32,30.78,28.22,25.44,20.33,18.33,14.4,13.29,10.44,8,6.11,5.11,3.33,2.33,2.25,2.11,2.89,1.89,1.89,2,2,0.5,0.5,1,1,1,1,1,1,1.78,1.78,2,2,2.78,2,2,2,2.78,2.78,2,2,2,2,2,2,2,2,2,2,3.71,3.67,3,3,4,4.78,4.75,4.71,5.33,6.33,7.89,7,6.86,6,6,8.44,9.75,10,7.75,7,5.25,4.44,3.44,2.67,2.67,1.67,1.67,1.67
09/04/2020,0.75,0.75,1.44,1.44,1.44,1.44,0.67,0.67,0.44,0.44,0.44,0.44,0.44,0.5,0.5,1,1,1.78,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.78,1.78,1,1,1,1,1,1.78,1.78,1.78,2.56,1.78,2.78,2.78,3.56,2.78,3.56,3.56,3.56,3.78,3,3,3,3.78,3.78,4,4.78,4,3,4.78,5,5,4.5,5.44,5.75,6.67,5.89,7.75,8.57,9.67,8.86,8.89,8.89,7.33,9.89,12.22,13.22,14,10,9,10.56,11.33,10.33,11.11,12.67,11.89,13.44,13.44
10/04/2020,13.44,12.67,12.67,14.22,16.78,16.78,14.44,15.22,15,15.22,14.25,14.44,14.44,14.44,15.75,13.71,15,17.33,16.4,15.5,13.67,12,14.89,11.25,9.46,9.43,7,6.75,5,3.33,2.8,1.5,0.5,0.67,1.22,1.22,0.44,1.22,1,1,1,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,2,2,2,2,1.4,2,2,1.4,3.78,3.78,3.78,5.56,4.78,4,5.78,6,7.78,7.22,7.44,10,12,13.25,16.22,16.67,16.11,16.56,20.75,19.11,22.44,22.44,23.22,26,27,29.29,27.67,26.2,23,23,25.11,24.75,23.89,22.75,21.67,21.25,23.56,24
11/04/2020,22.56,21.78,19.75,18.44,17.44,15.89,15.5,14.89,15.67,14.67,13.89,13.75,15.44,13.67,14.44,14.25,12.57,11,10.33,10,9,8.22,7.25,6.29,6,6,5,5,4,3.29,1.5,1.5,1.44,0.67,0.67,0.44,0.44,0.44,0,0,0.78,0.78,0.78,0.78,0.78,0,0,0,0.78,0.78,0,0.78,0.78,0.78,0,0.78,0.78,0.78,1.78,1.78,1,1,1,1,1,1,2,2,2,2.22,3.25,4.22,5.22,5.22,5.44,5.44,7,8,8.43,8.56,8.56,7.56,6.78,7.56,6.5,5.71,6.78,5,5,5.78,4.78,4.78,5.56,5.56,4.78,4.75
12/04/2020,4.71,5,5,4.29,5.33,6,4.44,4.44,4.44,6.22,7,6.22,7,7,7,7.5,8.33,7,7.6,6.5,6,6,4.22,3.5,3.29,3,2,2,2,1,1,1.78,1,1,1,0.22,0.25,0.29,1,1,1,1,1.75,2.71,3.56,3.56,4.33,5.33,6.89,6.11,5.78,5.78,5,5,6.56,8.89,8.11,18.22,15.11,8.11,7.33,9.11,11.44,9.33,9.33,7,7,12.67,8.71,8,11.25,15.71,23,24.2,20.33,18.78,18,22.44,20.67,20.75,12.67,11.5,8.2,7,5.67,4.11,3,3.29,4,3.4,3.5,4,4.78,5,5,6
13/04/2020,7,9,10,11,13,14.67,15.22,16.25,19,18.33,19.4,21.78,22,21.29,23,22.44,23.44,24.44,26.44,27.44,26.89,30.22,28.44,29.78,32.67,27.56,27.33,27.89,24.56,25.33,27.44,25.89,26.67,28.22,29,29,28.22,31.78,27.22,28,28.78,30.33,28.67,28.5,26.4,28.5,29.67,31,26.56,34,37.44,45.5,54.11,52,49.2,52.33,55.67,55.2,57,57.44,56.5,60.33,55.25,50.56,50.33,58.67,52,47.6,45.11,42.56,42.56,45.11,44.56,42.44,42.22,41.22,42.56,42.33,41.33,39.78,37,44,43.22,41.67,39.89,39.67,44.89,38.22,38,35.25,30.43,27.67,24.5,24.86,24.67,22.57
14/04/2020,24,24.56,23.56,25.11,26.44,24.89,24.89,24.11,27.22,24.89,24.11,23.25,21,20.22,19.44,18.67,20.22,20.22,17.89,16.89,14.33,15.75,14.8,13.5,13.5,11,13.33,11.5,9.22,10,11.5,11.86,12.89,13.5,13.44,12.67,12.67,9.25,10.33,8,8.43,6.25,7,7.5,6,7.56,5,4.33,5.78,5,5,4.22,4.22,3.22,3.22,4,4,4.78,3.4,3.22,2.44,4.78,5,5.78,4.4,4.5,5.56,4,4.67,4.4,4.44,5.5,4.86,4.11,4.89,5.11,5.89,5.89,6.89,7.67,7.67,5.89,6.75,9,9,9.78,8.78,9.56,8.78,9.78,9.78,9,10,10,12.43,14.33
15/04/2020,15.33,14.5,15.56,16.33,15.56,16.33,18.11,18.89,21.22,22.78,23,22.22,24,23,17.71,18.33,19.4,23.67,22.22,22.67,22,28.78,27,27.56,25.56,26.22,23.5,21.29,18.67,16.2,15,14,12.44,12.22,10.44,8.67,8.44,7.67,5.57,5.44,4.44,4.5,2.67,3.44,4.22,3.44,2.44,3.29,3.22,3.22,3,3.78,3,3,2,1.33,2,2,2,2.78,2,2,3,3,2.67,3,4.78,5,5,6.22,8,8.44,11.22,12.25,14.29,15.22,17.71,21.14,24.67,26.22,29.56,32.11,33.67,31.75,32.89,31.75,24,30.22,30,28.44,26.89,25,25.11,24,22.2,22
16/04/2020,20.33,22.14,21.33,22,22.29,15.44,18.2,16,14.22,15.78,12.44,9.11,8.89,7.89,6.89,7.44,6.67,4.5,6,6,4.22,4.25,5,5.71,4.78,4.78,4.78,4.78,5.56,4.5,3.75,4.56,4.56,3.78,3.78,3.75,3,3,6.56,5.78,5.78,6,5.67,5.22,6.25,7,7.22,9,8.22,6.67,7,7.6,8.5,8.25,8,7.56,8.25,6.71,7.56,5.6,7.14,8.89,7.33,7.11,6.33,7.11,5.78,5.78,4.78,3.4,3.22,3.22,2.44,2.67,3.44,1.89,1.89,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2,2,2,2,2,1,1,1.78,1.78,1.78
17/04/2020,1.78,1.78,1.78,1.78,1.78,2.56,2.56,1.78,2.56,2.78,3.56,2.78,2,1.22,2,2,2,3,3,3.71,3.67,2.67,2,3.56,2.78,2.78,2.78,2.5,2.5,4.89,4.11,3.33,2.56,1.78,1.78,1,1,1,1,1,1,1,1,1,1,1,1.78,1,1,1,2.78,2,2,2,1.22,2,2,2,2,2,1.22,2,1.22,1.22,2,2,1,1,1,1,1,1,1,1,2.56,1.78,1.78,1.78,1.78,1.78,2.56,2.56,2.56,3.33,3.33,4.11,5.5,7.33,6.56,5.56,5.56,6.33,3.75,3,3,3
18/04/2020,3.78,3.78,2.4,3,3,3,4.78,4.78,4,3.25,3.22,2.44,2.44,2.44,2.44,2.44,3.44,2.22,2.22,3,3,3,3,2.22,2.22,3,3,2.22,3,3,3.78,2,2.67,3.56,4.33,3.56,1.5,3.56,4.56,4.56,4.78,4.78,3.22,3.22,3.22,5.56,4,4.78,4.78,6.33,6.56,7.33,8.11,7.33,8.11,8.89,9.67,8.11,9.89,9.89,8.33,7.56,9.11,9.89,8.33,9.11,12.33,9,9.78,9,9.67,10,12.33,13.33,14.89,15.67,16.44,18.78,18.78,18,18,22.89,19.78,18.22,20.56,23.11,23.5,22.67,22.22,21.22,20.5,19.44,19.44,17.67,17.67,14.33
19/04/2020,15.89,15.11,15.67,14.11,13.33,13.89,13.11,10.56,10.33,11.11,13.22,11.44,12.22,9.67,10.44,8.67,7.89,5.44,6,6.6,5.78,5.33,5.56,5.25,3.5,4.5,3.75,3.78,2.33,0.8,1,1.67,1.4,3,2.67,2,2.8,2.67,3,3,4.78,4.78,5,6.78,7,7.22,9.78,9.22,12,12.22,14,14.22,17.78,19.56,20.78,23.56,27.67,29.67,34.78,39.11,38,45.67,47.89,54.78,55.22,55.67,65.33,63.44,62.11,68.78,70.22,72.25,71.33,76.5,75.43,76.33,75.22,77,77,76.44,77,74.67,74.44,76,76,79.11,81.89,77.78,76,78.11,77.33,75,73.4,73,77.11,75.56
20/04/2020,75.75,74.25,76.56,77.5,76,79.33,78.5,78.56,81.89,81.11,81.89,83.67,83.67,83.67,83.11,83.89,87.44,89,92.89,92.11,90.56,92.11,92.89,92.89,94.44,96.33,96.56,95.78,95.78,95,95.78,95.78,98.89,96.56,95,93.44,92.25,96,94.44,92.33,91.56,86.89,91,94.11,91.78,89.44,95,93.71,96.67,95.75,92.78,100.56,96.11,94.56,97.89,100.44,108.22,104.56,103.78,99.25,104.78,106.56,105,98.78,100.33,98.78,105.89,104.11,105.67,103.89,106.44,99.67,105.33,104.5,104.71,103.25,101.67,101.67,100.11,100.89,100.67,101,105.29,105.44,105.25,105.22,103,104,103.67,103.25,102.29,102.33,102.4,101.44,102.5,101.43
21/04/2020,96.67,94.2,93.56,94.75,96.44,94.5,95.22,96.25,94.78,90.89,89.11,89,89.67,92.78,92.56,90,89.29,100,95.11,95.89,92.56,92.56,91.56,95.44,88.67,92.56,90.67,91.78,92.78,95.11,95.11,90.86,89.25,91.2,91,81.86,84,84.89,86.33,88.78,90.22,92.67,95.11,97.56,99,100,100,100,101,102,102,103,103,103,104,104,104,104,104,105,105,105,104,104,104,103,102,102,101,101,101,101,102,102,102,103,103,103,103,103,100,99,99,98,97,97,96,95,94,94,93,93,93,92,92,92
22/04/2020,91,91,90,90,89,89,88,87,87,86,86,85,85,84,84,83,84,84,83,82,82,81,79,77,76,75,74,73,73,72,71,71,70,54.89,55.44,51.33,52.67,52.25,59.11,48.78,55.78,55,55.78,55.78,50.11,49.33,56.33,57.67,53.56,55.11,50,49.22,55.44,53.89,48.5,46.43,52.11,52.11,50.5,54,55.22,52.33,56.22,52.33,54.67,52.89,54.78,56.33,57.11,54,54.44,52.75,54,54.44,51.56,53.33,54.33,57.44,60.78,60.78,59.33,58.56,62.22,62.67,62,62.56,62.89,61.89,62.44,64.56,60.44,60,59,56.22,52.11,51.67
23/04/2020,47.33,43.22,43,39.44,37.67,37.44,37.25,37,37.56,37.25,35.43,34,32.22,33.5,35,33.5,32.67,38.89,36.11,34.33,35.67,35.22,30.67,27.67,23.08,20.75,18.71,15.4,11.89,10.89,9.11,10.67,10.44,8.75,7.89,6.11,6.11,6.11,4.22,5,5,5.75,5.71,5,6.2,6.43,7.33,6.5,4.71,4.78,4,4.75,4,4,3,3,4.56,4.5,2.67,4,3.56,4.33,3.56,2.78,1.5,1.5,2,2,1.22,1.22,1.22,1.22,1.22,1.22,1.22,2,1.22,2,2,2,2,2.75,2,2.78,2,1.33,1.78,0.5,1,1,2,2.78,2,1.4,2.78,2.75
24/04/2020,2.78,3.78,3.75,3,4.78,4.78,4.78,6.56,6.56,6.56,8.33,9.11,10.11,10.11,10.33,12.11,13.75,16.14,15.33,15.6,16,15.22,16.22,15.22,13.5,15.56,15.33,15.89,14.11,13.89,12.33,13.11,13.11,13.33,13.56,13.78,15.56,16.56,21.33,21,23.56,23,24.78,27.5,30.11,31.89,29.75,37,33.89,41.89,47.78,43.11,48,45.67,44,47.43,43.33,42.6,40.44,47.33,46.6,48.5,44.67,44.89,46.22,43.44,45.67,43.89,46.56,46.33,42.44,46.56,40.5,37.44,36.67,37.44,35.11,33.56,31.22,31,28.67,26.89,25.11,25.67,23.89,26.78,27.44,28.56,30.5,34.11,33.11,34.44,33.44,30.89,30.5,30.67
25/04/2020,29.11,29.11,25.22,22.11,20.56,17.22,15.67,17.22,17.22,19.33,19.2,19.5,21,19,17.33,17.6,16.5,17,16.78,15.78,17.11,15.25,12.78,9.69,8.67,10.43,6.44,4.67,6.25,5.29,5.33,5.71,5,5.56,4,4.78,4,2.25,4,1.5,1.5,3,3,3,3,3,3,3,3,3.78,4.78,4,4,5.56,5.56,6.33,4,5.56,5.56,4.78,5.56,5.56,6.33,8.11,7.33,6.56,9.33,10.11,10.11,11.89,10.5,11.43,11.67,12.6,13.6,13,13.25,13.29,13.33,15.56,16.33,15.56,16.25,17.14,15.67,17.33,18.56,17.78,16.78,18.56,20.89,20.75,20.57,20.89,22.25,22.44
26/04/2020,24,23,20.89,21.5,22,21.44,20.5,18.11,17.11,17.11,16.75,15.11,16.67,15.5,15.67,15.5,16,16.2,16.5,15,14,15.33,13.25,12.31,10.18,8.73,7,5.4,4.5,3.44,1.89,2.67,1.89,1.67,1.67,2.44,1.67,1.5,1,1,0,0,0.78,0.78,0.78,0,0.78,0.78,0.78,0.78,1.78,0.22,1,1,1,1.78,1.78,1,1,1,1.78,1.78,1.78,1.78,1.75,1,2.78,2.78,1.67,2,3,2.4,3.5,5,4.22,4.44,6.22,6.22,5.67,5.67,5.67,5.67,5.67,4.89,3.11,2.33,2.22,2.22,2,2,2,2,2,2,2,2
27/04/2020,2,2.78,2.78,2.78,2,2.75,3.71,5.33,6.33,5.56,5.78,5.78,5,5,5.75,5.71,5.67,5,5.6,5.5,5.33,5.78,4,4,3.75,3.75,3.78,2.67,2.67,2.78,2.78,2.78,2,2,2.78,5.33,4.56,3.78,8.25,6.71,7.67,7.6,6.22,7.22,7.22,6.44,8,7.22,7.22,8,10.56,10.5,10.14,9.56,11.75,9.43,10,9.2,7.5,10.11,10.11,7.56,7.56,7.25,7.86,7.89,6,6.75,5,4.25,5,4.22,3.44,3.44,1.67,1.67,1.67,1.5,2.4,2.22,1.33,1.33,2,2.78,2.78,2,2,2,2,1.33,2,2,1.67,2.78,3,3.78
28/04/2020,3,3.5,4,4,4.22,5.22,5.44,7.44,7.67,7.11,8.25,8.56,9.75,7.22,6.75,7.22,7.22,9.22,11.71,13,13.22,16.6,17,18,18,18,20.11,19.11,19.11,18.11,15.78,15.56,15.33,16.33,17.11,17.89,21.22,21.44,22.11,21.33,21.56,21.56,20.67,22.5,23.43,28.25,25.86,24,24.22,21.89,28,27.6,27.71,27,28.8,29.75,28.86,28,28.6,29.5,26,23.22,25.33,27.44,28,26.22,27.89,26.89,24.11,20.78,24.67,23.11,21,17.89,17.25,18.43,19.33,20,21.5,22.67,24,22.67,21.33,21,21.86,22.22,23.44,23.11,23.33,25.11,25.33,26.33,26.56,26,25,29
29/04/2020,30.4,33.33,33.33,31.67,31.22,28.11,28.33,29.11,26.78,26.78,23.67,26,24.44,25.22,23.67,23.67,26,18.89,22,22,18.89,19.67,19.5,18.57,19,20.56,19.56,18.78,17.67,18,18.33,19.4,20,18.89,21.25,20.67,20.25,19.56,22.33,21.44,21,20.11,21.67,21.11,22.67,18.78,26.56,32.22,32.22,27.5,26,28,25.67,30,29.22,23.33,30.43,26.89,26.75,27.44,25,25.57,24.89,23.11,25.44,25.22,22,19.2,20.78,19.78,19,17.8,18.67,20.4,18.67,17.5,18.89,23.6,23.22,26.33,26,25.33,25.8,24.75,24.86,23.67,27,26.4,27,29.78,32.11,33.11,33.25,35.57,36.67,36.8
30/04/2020,42,42,40.89,42.25,41.29,43.25,40.33,38.56,37,37,36.78,35,35,36.78,37.78,38.56,40.33,43.75,44.71,43.44,42.89,45.44,46.44,47.22,44.67,44,44.75,47.33,46.56,46.56,47.25,48.86,47.33,49,45.44,45.44,48,51.67,48.78,47.78,49.57,53,51.2,51,45.67,41,55.56,46.78,43.44,40.67,37.78,40.67,36.56,39.44,41.56,39,41.11,46.78,46.22,48.56,48.78,51.33,55.67,57.44,51.44,55.78,63.22,64.22,58.22,69.56,71.33,76.44,77.25,72.71,72,70.8,71,70,71,70.78,67.29,63.11,58.22,62,59.33,62,60.89,65,59.86,52.67,52.44,49.33,49.33,50.67,53.22,51.67
01/05/2020,54,56.33,54.56,55.33,58.44,55.89,54.33,54.89,52.56,54.75,51.33,48.78,47,46.22,49.11,40.33,41.33,35.56,36.5,38.86,41.56,40.78,43.33,46.22,40.78,43.11,44.5,46.22,50,46.25,48.78,50.78,54.33,54.11,50.22,50.22,52,50.44,50.67,53.22,55,55,51.11,47,43.89,42.89,45.78,43.22,46.89,49.67,48.5,46.44,48,48.56,42.11,46.33,38.11,35.11,36.33,42.56,42.5,44.22,39.5,36.57,35.33,33.78,31.78,24.67,22.57,20.22,19.22,21,25.14,21.78,22.25,23.29,22.33,24.8,27.5,28.33,30,33.33,37.67,37.75,35.71,35.22,32.78,33.5,37.89,35.56,36.33,35,35.78,36,43.22,40.33
02/05/2020,41.33,38.44,40.25,38.43,39.67,38.6,38,43.75,46,48.56,51.89,49.78,52.25,54.5,56.71,58.78,60.5,58.86,60.67,56.56,55.78,57.33,55.78,53.5,53.67,50,49.71,50,50.4,52,53.56,59,65.44,65.11,70.78,71.78,74.56,71.44,77.78,66.89,70.75,69.22,74.67,66.89,69.22,70.33,72.25,68,68.33,72.4,86,75.89,71.22,68.67,65.11,60.22,61.56,60.33,60.89,66.67,64.89,65.22,60.89,54.22,56.11,53.56,53.78,59.56,52.67,37.44,32.11,34.22,34.78,30.67,31.78,30.78,24.89,20.56,18.56,13.44,12,11.78,12.33,13.67,13.67,12.67,11,11,11,10.22,11.78,11,12,11.22,10.44,11.22
03/05/2020,10.44,12,11.75,12.43,14.89,15.44,13.75,16.22,16,13.67,12.89,12,11.86,10,10.14,10.11,9.25,10.67,13.11,12,11.11,11.89,9.75,6.88,6.67,5,3.57,2,1.67,2.44,1.67,1.67,4.22,3.44,2.67,2.44,2.44,3.22,3,2.67,3.33,3.56,3.56,3.56,2.78,1,0.5,1,1,1.78,2.78,1.22,2,2,2,2,1.22,2,2,2,2,2,2,2,2,1.22,2.33,2,1,1,1.78,1,1,1,0.22,0.22,1.22,1.25,0.57,1.33,1.4,1.5,1.67,1.4,2.29,2.22,2,2.71,2.78,2.78,2.78,3.75,4.56,3,3,3
04/05/2020,4,4,3.4,5,5,4.4,5.5,5.67,6,6.4,7.5,8.33,9,6.89,8.67,8.89,9.89,9.44,10.22,11.22,13,11.5,8.89,10,8.86,8.78,8,7,7,7.78,8,9,10,11,13.56,13.71,14.43,14,13,13.75,12.22,12.5,13.57,14.22,16,20.67,22.22,20.67,22.44,20.89,17.78,17.78,18.56,20.33,21.67,21.75,23,21.89,28,30.67,29,29.33,24.44,18.29,21.33,23.44,25,23.2,22.44,20.89,23.22,26.43,25.67,26.2,26.56,27.25,26.43,24,24,23.71,23,21.44,17.33,18.11,15.78,14,13.44,14,14,12.22,9.75,9.86,8.67,7.67,8.5,7.44
05/05/2020,7.44,7.44,8.29,6.57,8,8.78,7.78,6.67,6.4,8,7.67,8,8.22,8.22,10.6,12,12.33,11.6,11.5,11.67,14.11,13.11,11.5,11.14,10.33,11.56,10.56,9.75,9,9.67,8.6,8,7.22,7.22,5.5,5.44,3.67,3.67,4,3.5,2.25,3,3.78,3,3,2,1.33,2.78,2.78,3.56,2,2.67,4.56,4.56,3,3,2.67,2.4,4,4,4,4.5,6.78,5.4,6,7.67,4.44,7.78,8.78,8.22,9.33,11.33,15.56,16.78,18.22,21.71,22.22,25,25.22,25.67,28.22,30.6,28.67,28.89,29.89,28.89,32.67,33,33.5,33,34,32.33,30.44,31.5,31.33,30
06/05/2020,33.67,33.25,32.71,30.44,29.25,29.22,30.56,31.75,33.44,32.44,32,33,31.75,31.14,24.67,25.2,23.5,25,27.89,26.89,25.75,24.89,22.89,20.57,19.5,16,16,14.44,11.89,13.44,14,15.33,17,18.44,13.5,13.43,12.33,9.22,10,8.22,7.44,8,5.75,6.22,5.44,4.5,4.57,4.33,2.67,4.22,3,2.22,1.33,1.33,2,2,2,1.29,2,2.78,2,2,2.78,3.78,3.78,3.78,3,3,3,3,3.25,3.29,2.44,3.44,4.22,3.44,4.22,5.22,6.5,6.71,6.67,6.5,5.71,6.56,6.56,5.5,6.56,5.78,4,4,4.71,3,3,3,3,3
07/05/2020,2,1.33,2,2,1.22,1.22,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.78,1.78,1,1.78,2.78,2,2.78,2,2,2,2.75,2.71,2.67,2.6,2.78,2.78,2.78,1,1,1.75,1.71,1.67,1,1,1,1,0,0,0,1,0.22,0.22,1,1,0.22,0.22,0.22,0.22,0.22,1,0.29,1,0.4,1,1,1,1,2,2,1.4,2.29,2.22,3,4,4,4,5,5.78,5,5.78,6,6,5.67,6,7.78,9.6,10,9.22,10.22,11,11,15,16.29,15.33,16.67
08/05/2020,15.75,14.86,14,13.25,13.14,13.11,13,12.89,11.89,12.5,11.67,10.5,9.75,8.89,8.11,8.11,6.25,8.2,7,7.33,7.6,6.5,6.33,7.2,7.33,5.71,6.56,4.78,3,3,3,1.33,1.33,1.44,1.56,1.67,1.78,1.89,2,2,2.78,3.56,3.56,4.33,4.33,4.33,5.11,5.11,6.67,5.89,8.14,7.56,6.56,5,6.43,6.56,4,4,4,4,3,3,3,3.78,3,3,1.4,2,2,2,3,3,3,3,3.78,5.33,5.56,5.56,4.78,5.56,5.56,5.56,4.78,5.78,6.56,5.78,6.78,7.56,6,6.78,6.78,6,6.75,7,7.67,6.22
09/05/2020,5.44,5.44,6.33,4.44,4.44,4.22,4.22,5.78,5.78,5.78,6.56,6.56,6.56,7.33,8.33,8.25,7.43,6.6,6.5,6.33,6,5,5,5.56,5.56,6.43,5.67,5,4.22,4.22,3.44,3.22,2.44,4,3.22,2.44,2.44,1.5,3.78,3.78,4.56,3.78,3.78,3.78,3.78,3.78,4.56,4.56,3.78,4.56,3,3.78,4.56,5.33,5.33,7.11,6.33,6.33,6.33,5.56,5.56,7.33,8.89,8.89,9.67,12.22,15.89,14.33,15.11,14.33,14.33,17.67,20.22,17.89,16.5,16.43,15.67,15.6,16,15.67,17.67,15.2,16.25,15.86,15.67,17.44,15.5,16.89,14.33,14.25,11,10,8.57,8.33,9.78,9.78
10/05/2020,8,6.44,8,8.78,8,5.75,6.57,5.67,7.22,6.67,7.5,8.29,9.33,10,7.67,8.44,7.67,10,10.71,13.89,18.78,20.33,22.89,26.78,27.33,30.71,27.11,23.22,19.11,18.89,16.56,13.22,10.67,9.89,10,7.11,6.89,7.44,7.22,9,9.6,8.22,9.22,10,8.44,8.44,9.22,10,12.14,12,12.33,12.86,15.25,15.44,11,8.22,9,8,8,7.78,6.29,6,6,6.67,4.29,2.67,3,3,3,3.78,3,2.33,3,3,5.33,5.33,7.11,9.44,10.44,9.67,7.33,6.78,6.78,7,7,6.57,7.29,8.71,9.78,9,7.67,7.8,8,8.8,8,8.75
11/05/2020,9.57,10,10.2,10.5,12.33,14,11.11,13.67,15.44,16.44,19.78,21,19.67,19.11,20.89,22.89,26.44,27.22,31,29.6,30,30.29,31,31,31.78,31,32.78,35.11,33.78,37.11,42,42.22,44,42.67,39.56,40.56,43.11,46.22,43,48.67,52.78,53.78,52.25,55.78,61.67,62.67,66,65.44,64.25,59.22,58.67,63.33,66.6,69.89,68.89,70.75,59.33,54.57,65.89,62.25,56.14,57.75,58.44,54.56,60.78,65.44,58,59.86,53.67,53.67,52.11,49.78,49,44.89,40,46.78,42.67,41.67,39.11,38.11,35.33,35.89,36.44,33.11,32.11,31.89,28.89,32,30.22,31.6,32.86,31.67,30.2,29.5,28.33,27
12/05/2020,28.33,27.33,26.25,26.11,21.29,21,18.5,16.67,16.67,15.67,15.67,15.67,14.67,13.89,13.67,13.67,13.44,11.22,12,11.78,13.33,12.33,11.33,12.75,10.14,9,8.22,8.22,7.44,9,9,9,9,6.67,4.89,5.67,6.44,4.67,3.44,4.22,3.22,3.22,4,3.22,3.22,3.22,2.44,2.44,2.44,2.44,2,2,2,2,2,3,3,3.78,2.33,2.4,2.22,2.25,2.29,3.33,3.4,2.57,2.5,2.67,3,4,4,5,6,5.44,6.44,5.67,6.67,6.75,7.86,8.44,8.44,9.22,10,10.75,12.43,13,11.8,14.67,14.67,14.67,12.11,11.25,10.14,9.56,9.56,9.5
13/05/2020,9.43,8.67,7,6.22,7.33,7,5.25,4.57,4.44,3.44,3.44,2.44,1.67,2.44,2.44,2.44,2.44,2.78,2,3.56,3.56,1.5,1.5,2.56,1.78,1.78,1,1,1,1,1,2,2.78,2,3,3.75,4.71,6.33,11.11,11.11,8.78,8.78,8.78,8.78,8,8,7.22,8,8,8,7,7.22,7.22,8,8,8,8,9.33,9.2,9.56,9.56,9.56,7.78,7.78,6,8.33,8.78,8.78,8.78,7,7,9.56,10.33,10.33,11.33,11.33,11.25,11.86,12.89,12.89,12.11,12.11,10.56,8,7.33,5.67,5.5,5.33,4.5,6.29,7,7.22,8.22,7.44,7.44,10.6
14/05/2020,10,10.78,10,9,9,9,9,9.5,9.33,7.44,6.44,6.44,8,7,7,8.56,8.56,8.75,8.71,8.78,8,8,8,8,7,7.78,8,8,7.4,8.29,8.33,7.8,9,8.8,7,7.89,8,8.89,7.2,9,10,11.56,11.78,12.78,12.78,14.56,14.78,14.78,16.56,19.89,20.33,22.89,21.56,22.5,23.56,25.33,25.5,25.71,27.33,28.33,27.56,28.56,27.78,25.67,27.78,25,27.78,25.33,27,27.22,27.44,31.78,35.56,34.44,36.5,37.86,39.33,41.6,44.5,44.44,44.5,46.22,47.5,46.11,44.78,45,44.75,46.57,48.22,50.71,49.22,50.22,50.22,50.44,49.67,48.89
15/05/2020,51.22,49.67,50.44,48.89,48.67,47.89,50,46.67,44.89,44.25,43.11,44.67,43.67,42.89,41.11,40.11,44.22,43.78,39.67,38.44,38.22,36.22,30.11,27.11,25.89,27.56,24,22.33,21,17.86,17.67,15.67,15.67,15.67,13.89,12.56,13.33,11.56,11.44,9.89,10.67,8.89,9.67,8.67,11,7.67,7.44,4.89,4,3.86,4,3.4,4,3,2.25,3,3,3,3,2.22,1.44,1.44,1.44,1.44,2.25,2.29,2.78,3,3.78,2.67,3,3.67,3.5,3.44,3.44,3.67,4.5,4.86,5.67,4.89,5.67,5.67,6.44,7.5,7.57,7,7.67,7,7.78,7,7.78,7.56,7.56,8.25,9.86,10.11
16/05/2020,10.11,11.5,11.67,11.67,10.5,9.89,10.67,11.44,10.44,9.67,10.25,10.22,9.44,10.22,10,9.44,8.5,9.5,7.33,7,6,6,5,3.67,3.33,2.4,2.22,0.67,0.67,1.22,1.22,1.22,1.22,1.22,2,2,2,2,0.5,1.78,1,1.78,1.78,1,1.78,1,1,1.78,1,1.78,1,1,1,1,1,1,1,1,1,1,2,2,1.25,1.29,1.33,0.5,1,1,1,1,2,2,1.4,2.22,2.22,1.44,2.44,3.22,3.44,4.22,4.22,4.22,4.22,5,5,4,6.56,3.22,3.22,3.22,4,4,3.33,3.4,3.5,3.29
